entry_rule,sl,tp,hold_d,train_n,train_mean,train_median,train_win,train_pf,train_worst,test_n,test_mean,test_median,test_win,test_pf,test_worst
drop 15% (after 1h),0.45,0.1,1,217,-0.006504895314704822,0.19645367346007606,0.7188940092165899,0.9528841655530731,-0.9433180325565308,69,-0.014115004661123542,-0.014465440522100317,0.43478260869565216,0.8149999512939593,-0.9082529
delay 1h,0.2,,1,241,-0.006544095667548332,-0.0013018143754362252,0.4979253112033195,0.9609758680328568,-0.4886438342629481,161,0.004575644635226059,0.016716291642914098,0.5590062111801242,1.082447606352271,-0.4346932205757953
drop 20% (after 4h),0.15,0.1,3,211,-0.0065820461163010645,0.19301029276602527,0.5971563981042654,0.9443107514931897,-0.3348139402545739,49,0.012889484092581605,0.08503680527835054,0.6530612244897959,1.1489164524241942,-0.3120768496993666
drop 20% (after 1h),0.45,,3,211,-0.006616232973786953,0.057417017151134606,0.5687203791469194,0.9739105275972961,-0.9628621632446133,49,-0.08087142653961542,0.018409280190159676,0.5714285714285714,0.6244385205686902,-0.939813817030585
delay 0.5h,0.15,0.2,7,241,-0.006616450518338589,-0.16559086360183775,0.43983402489626555,0.9577988266681863,-0.34627910499483594,161,0.015897344238349563,-0.0009870495048310678,0.4906832298136646,1.1800677180615287,-0.33307618147315027
drop 20% (after 4h),,0.1,3,211,-0.0066467608626110015,0.1980999999999998,0.7582938388625592,0.9549331111695,-1.0,49,-0.0007513451568756994,0.18713221032590993,0.7142857142857143,0.9933069356984694,-1.0
drop 10% (after 1h),0.1,,1,227,-0.006648274749008023,-0.20574849747155016,0.3568281938325991,0.946996800854172,-0.30725336376543244,104,-0.01758772590236924,-0.014518551224738382,0.41346153846153844,0.7390280053875087,-0.23585165326426835
delay 48h,0.1,0.1,3,241,-0.006724528532293333,-0.007253286766488187,0.49377593360995853,0.9281163558340645,-0.2886860447194136,161,-0.0016988825636266001,-0.0008502643070559146,0.4906832298136646,0.9719185060855273,-0.23415850196301594
delay 1h,0.3,,3,241,-0.006816283657621994,0.02931572860516852,0.5269709543568465,0.970293239230669,-0.6553501388117715,161,0.017191553521960147,0.01906315789473695,0.5714285714285714,1.2322452411339422,-0.6351934205757953
drop 20% (after 1h),0.1,0.1,7,211,-0.006816954748991881,-0.0006787429532545408,0.4976303317535545,0.9340880510111457,-0.26320717166550556,49,0.008943451271688817,0.08105213845701677,0.5510204081632653,1.098754720369806,-0.2884775539946992
drop 15% (after 4h),0.2,0.1,3,217,-0.0068735173558082925,0.19325686344420587,0.6543778801843319,0.9467738328713377,-0.5423873681977669,69,-3.7442095412588724e-05,0.03442829766847655,0.5652173913043478,0.9995562256543509,-0.4084235587053809
delay 1h,0.45,0.5,3,241,-0.006894665249899604,0.07269520688642603,0.5850622406639004,0.97276231391775,-1.0,161,0.026434083576515954,0.024755814942494906,0.5900621118012422,1.3819814831408024,-0.9359437205757952
delay 0.5h,0.45,0.1,1,241,-0.006938129892494047,0.19500374357916286,0.7261410788381742,0.94682416912009,-1.0,161,-0.009251184520489557,0.018133886110349468,0.577639751552795,0.8541203529824336,-0.9436979062283894
delay 8h,0.1,,3,241,-0.007078909899052937,-0.20392971808328103,0.3360995850622407,0.944657671198573,-0.3814025095906174,161,-0.0035500904067322344,-0.004653846153846098,0.4658385093167702,0.9495381017912383,-0.2160529892401905
delay 48h,0.1,0.1,7,241,-0.007108403859462293,0.007650107360522757,0.5020746887966805,0.9281439840096227,-0.2886860447194136,161,-0.008950458151000311,-0.011405935257389694,0.4782608695652174,0.8874477991005492,-0.23924494645729788
drop 20% (after 4h),0.15,0.1,7,211,-0.007251103040756124,0.194173249126819,0.5971563981042654,0.9401968474765316,-0.3626906706873998,49,0.02106870693517951,0.1936412562421074,0.6530612244897959,1.2177737954592036,-0.3120768496993666
drop 15% (after 1h),0.1,,3,217,-0.0072831764602563995,-0.20629561211226036,0.2857142857142857,0.9502048949737366,-0.3009949559808616,69,0.01491912179957606,-0.03477068906672286,0.463768115942029,1.179316301955846,-0.22092273959222908
drop 20% (after 4h),0.15,0.3,3,211,-0.007299256222022212,-0.3011983436705094,0.3981042654028436,0.9588152693110299,-0.5479148693857494,49,-0.002726063044368916,0.013563500841437402,0.5306122448979592,0.977194259393555,-0.3379636930938385
drop 10% (after 1h),0.2,0.1,7,227,-0.007310036302751592,0.19503927439054958,0.6475770925110133,0.9447587717371613,-0.5473205654012343,104,0.002174964893057072,0.12184545871556923,0.625,1.0210177868530437,-0.4132828130497965
drop 10% (after 1h),0.3,0.1,7,227,-0.0073325729026550756,0.19809999999999975,0.7180616740088106,0.9496628879177614,-0.7816917435956793,104,0.011847245811961775,0.16807217098876182,0.6730769230769231,1.1181506298570016,-0.6119335353630959
delay 48h,0.1,,7,241,-0.00735463656900791,-0.20436795162016141,0.31950207468879666,0.946053005063796,-0.2886860447194136,161,-0.0017725513839825459,-0.03915210939589451,0.422360248447205,0.9802960804820292,-0.23924494645729788
delay 1h,0.3,0.2,7,241,-0.007367214783499999,0.2129369235557469,0.5933609958506224,0.9649378488335726,-0.6618036758714891,161,0.0041320816423858426,0.02689488818270665,0.546583850931677,1.0382562845661372,-0.644657891628319
delay 0.5h,0.45,0.5,3,241,-0.007448116723965458,0.09625258351325952,0.5933609958506224,0.9718737839799073,-1.0,161,0.015254505734817039,0.01545838926174499,0.5714285714285714,1.1923369604248284,-0.9436979062283894
drop 30% (after 1h),,0.5,3,188,-0.007506165015945304,0.1278956433713584,0.5851063829787234,0.9712890766409243,-1.0,24,-0.10606743158448799,0.04706615417806585,0.5416666666666666,0.6252362149054368,-1.0
delay 0.5h,0.45,,1,241,-0.007548622414545883,0.06781788753237121,0.5975103734439834,0.9640823034092733,-1.0,161,-0.0031436937030081364,0.015933394219066824,0.5652173913043478,0.9525289767066876,-0.9436979062283894
delay 0.5h,0.3,,3,241,-0.007554578389909267,0.03781753794266441,0.5311203319502075,0.9682299000698612,-0.6989575241297236,161,0.01979235535983506,0.01545838926174499,0.5714285714285714,1.2646974242758113,-0.6078847028908279
drop 20% (after 1h),0.1,0.3,7,211,-0.007821618984192738,-0.20639791271528074,0.27488151658767773,0.9479393456908365,-0.3563684850115252,49,-0.006452674961643535,-0.19988303066957994,0.3469387755102041,0.9473544718120307,-0.2884775539946992
drop 15% (after 1h),,0.1,7,217,-0.007850464651061694,0.1980999999999998,0.7741935483870968,0.9502406180897942,-1.0,69,0.00845565619528402,0.18984576694883687,0.7101449275362319,1.0769794198948954,-1.0
delay 48h,0.1,0.2,7,241,-0.007861036073067833,-0.20396199907106605,0.36929460580912865,0.937743289262794,-0.2886860447194136,161,-0.001701640036488739,-0.018808210273810168,0.4409937888198758,0.9802533006133933,-0.23924494645729788
drop 20% (after 1h),0.1,,7,211,-0.008171084479080435,-0.20639999456810298,0.22748815165876776,0.9491214952621067,-0.3563684850115252,49,0.0019189977365927635,-0.19988303066957994,0.3469387755102041,1.0156565532953346,-0.2884775539946992
drop 20% (after 1h),0.45,0.1,1,211,-0.008233670864453313,0.19734405429454832,0.6872037914691943,0.9388022133699908,-0.9460858027784154,49,0.015088434193138104,0.09674781116203401,0.6122448979591837,1.1769565052597428,-0.9081812095641022
drop 10% (after 4h),0.15,,3,227,-0.00833740754397946,-0.29965106922863016,0.3832599118942731,0.9526653865809047,-0.5479148693857494,104,0.0014835693104787082,-0.014184123448543154,0.46153846153846156,1.0162383562677342,-0.3354690324679483
drop 20% (after 1h),0.1,0.1,3,211,-0.00837367520587836,-0.08078316766737738,0.4976303317535545,0.9188705747258399,-0.26320717166550556,49,0.004247502157792394,0.022666101137166893,0.5714285714285714,1.05194827670261,-0.21182674969936713
drop 10% (after 1h),,0.2,7,227,-0.008391823122085982,0.36984776987379736,0.6607929515418502,0.9658000897885408,-1.0,104,-0.00385114632323232,0.04787866750309215,0.5961538461538461,0.9735218282669251,-1.0
drop 10% (after 1h),,0.5,3,227,-0.008487531049798441,0.09317675643121257,0.5859030837004405,0.9681930428249731,-1.0,104,-0.003987299892130658,-0.006840934285521854,0.4807692307692308,0.9642499216157855,-1.0
delay 2h,0.1,0.3,7,241,-0.008547919919881195,-0.2062984272333042,0.3029045643153527,0.9389394254728657,-0.45939433407662905,161,-0.013881560398706258,-0.0512335539342721,0.36645962732919257,0.8532796000607409,-0.23175511883304062
delay 1h,0.45,0.2,3,241,-0.008557044193423142,0.22656894720169418,0.6639004149377593,0.9599143022392431,-1.0,161,0.022150452824496524,0.0263649535064406,0.5962732919254659,1.3494356915657055,-0.9082528999999999
drop 10% (after 1h),0.3,0.5,3,227,-0.008643503848489578,0.008767954912639443,0.5066079295154186,0.9640402887540119,-0.7816917435956793,104,0.0019948108022287193,-0.011464334669687014,0.47115384615384615,1.0190896767072872,-0.6368520532642682
drop 30% (after 4h),0.15,,3,188,-0.008760918010584736,-0.3029127386324137,0.3882978723404255,0.9510585063690851,-0.5479148693857494,24,-0.12932603669867265,-0.30581077484161406,0.2916666666666667,0.36687903447839193,-0.31654063792654563
drop 15% (after 1h),0.2,0.1,3,217,-0.008824713915049822,0.1945239000185337,0.6543778801843319,0.932924404353082,-0.5423873681977669,69,-0.00039459114968251087,0.03442829766847655,0.5652173913043478,0.9953419094845344,-0.4084235587053809
delay 48h,0.2,0.1,1,241,-0.008899248195679568,0.033050277040881294,0.5767634854771784,0.90675282615796,-0.49112565062436797,161,-0.0028728926775804407,0.0032072966156107626,0.5341614906832298,0.9297559617426892,-0.4070024000000002
drop 30% (after 4h),0.2,0.5,3,188,-0.008956256383634868,-0.13083055533471813,0.4627659574468085,0.955809833575904,-0.5768283474288853,24,-0.14495073828358415,-0.3888707595855038,0.3333333333333333,0.40462812451694724,-0.43556467763830775
drop 20% (after 1h),,0.1,7,211,-0.009109573416551942,0.1980999999999999,0.7914691943127962,0.9429883120294235,-1.0,49,-0.009947866014448936,0.19510041882352927,0.7142857142857143,0.928723828915331,-1.0
delay 8h,0.45,,3,241,-0.009149207081812398,0.08328124067130577,0.5892116182572614,0.9595001176240706,-1.0,161,0.0027461731119820007,0.009736259195928538,0.5403726708074534,1.0332826955070378,-0.9361220128146969
drop 10% (after 1h),0.3,0.5,1,227,-0.00922244733450128,0.05020392942366761,0.5550660792951542,0.9524436118840298,-0.7816917435956793,104,-0.015279727436872118,-0.006847639565452521,0.46153846153846156,0.7929580521313294,-0.6368520532642682
drop 15% (after 1h),0.1,0.2,3,217,-0.009411398236175456,-0.2060924651252409,0.3640552995391705,0.9277941896890796,-0.3009949559808616,69,0.006691264248124701,-0.03212296061924201,0.4782608695652174,1.0834006125247906,-0.22092273959222908
delay 1h,0.45,,1,241,-0.009440201850976049,0.0844745746577756,0.6099585062240664,0.953023406086097,-1.0,161,0.004713193193035894,0.01761440881997043,0.5652173913043478,1.0845167465876704,-0.9359437205757952
delay 0.5h,0.3,0.1,3,241,-0.009465184145301403,0.19734778928223007,0.7178423236514523,0.9330079888594008,-0.6989575241297236,161,0.006126115369645461,0.020054636309760846,0.5900621118012422,1.0887194572954,-0.6078847028908279
drop 15% (after 1h),0.3,0.2,3,217,-0.009506839310058073,0.15322481993703885,0.5944700460829493,0.9532961894250715,-0.7778929810685807,69,-0.023482927075273875,0.007085336288873673,0.5362318840579711,0.8066623163880973,-0.6390635170305858
drop 10% (after 1h),0.15,0.2,3,227,-0.009553038495866065,-0.25572700332046305,0.43612334801762115,0.9403981040278013,-0.44707046540123446,104,0.0070136852828853935,-0.011464334669687014,0.47115384615384615,1.0816230812015717,-0.3130327130497964
drop 15% (after 1h),0.1,0.5,1,217,-0.00959554114683779,-0.2060924651252409,0.3548387096774194,0.9265576914104499,-0.3009949559808616,69,-0.007754720981045958,-0.02788750942739444,0.36231884057971014,0.8831529764540401,-0.21852361837310197
drop 10% (after 1h),0.2,0.5,1,227,-0.009634136412993913,-0.04985175278028165,0.4801762114537445,0.9454454455217557,-0.5473205654012343,104,-0.020864679751417946,-0.0087537255695452,0.4423076923076923,0.725561537601132,-0.43635185326426806
delay 48h,0.3,0.1,3,241,-0.009645231435217493,0.19196519901013362,0.6514522821576764,0.923449626966332,-0.6916258506243682,161,-0.005950256617796945,0.010016671578471845,0.5341614906832298,0.9173760398507944,-0.6099298767077682
delay 2h,0.45,0.3,7,241,-0.00969507014148724,0.14820330906568505,0.6016597510373444,0.964984787326107,-1.0,161,0.0045570312168111676,0.004910437569261021,0.5093167701863354,1.0406147757270132,-0.939566454537781
delay 2h,0.1,0.5,3,241,-0.009708930113557364,-0.2062052047524147,0.3112033195020747,0.9292013274303034,-0.2593121936606519,161,0.004734040335378143,-0.006422177009155614,0.4658385093167702,1.0688766277697457,-0.22048392711218107
drop 20% (after 1h),,0.5,3,211,-0.009783813550970808,0.06667076840212696,0.5734597156398105,0.9629500484039278,-1.0,49,-0.07461106970744302,0.018409280190159676,0.5714285714285714,0.643136212017897,-1.0
drop 10% (after 4h),,0.5,3,227,-0.009928936021647634,0.1150178890029082,0.5814977973568282,0.9599696989873946,-1.0,104,0.010010466325118412,-0.002997212413503806,0.5,1.0973306135860472,-1.0
delay 0.5h,,0.5,3,241,-0.009966010806149297,0.09839434408269519,0.5975103734439834,0.9628802947127395,-1.0,161,0.012552131558118662,0.01545838926174499,0.5714285714285714,1.1530491425999891,-1.0
delay 2h,0.1,0.3,3,241,-0.00999897394905291,-0.20619711598448992,0.3278008298755187,0.9252844885674545,-0.2593121936606519,161,0.005407585377168175,-0.006422177009155614,0.4658385093167702,1.0786761875206081,-0.22048392711218107
drop 15% (after 4h),0.2,0.1,7,217,-0.010078146763868449,0.19432600449123844,0.6451612903225806,0.924987421710202,-0.5423873681977669,69,0.019404583847758096,0.1854318501676317,0.6811594202898551,1.2082780664230799,-0.40870649939655157
drop 10% (after 4h),0.45,,7,227,-0.010116635288027353,0.13839778027111568,0.5726872246696035,0.9665128855615069,-1.0,104,0.021556365698965217,0.04787866750309215,0.5769230769230769,1.1464316781004062,-0.9369696324679483
delay 0.5h,0.3,0.1,7,241,-0.010127842781588377,0.19775642078218664,0.7178423236514523,0.9296735110365238,-0.6989575241297236,161,0.011625374346643418,0.0681591213232979,0.5962732919254659,1.1358904881519196,-0.6452661681415981
drop 20% (after 4h),0.2,,3,211,-0.010134984530030438,-0.1751683953328373,0.44075829383886256,0.9501685742112661,-0.48774172295500334,49,-0.011832351860349992,0.01474526471028035,0.5510204081632653,0.916051917142309,-0.4382137930938384
drop 30% (after 1h),0.1,0.5,1,188,-0.010224604463539299,-0.20611538241470656,0.34574468085106386,0.9204112155871053,-0.24884163353737826,24,-0.08999117850418006,-0.20533806782290903,0.20833333333333334,0.35254169371506683,-0.216290537926546
delay 2h,0.1,,3,241,-0.01023326608715018,-0.2062052047524147,0.3112033195020747,0.9253778071786668,-0.2593121936606519,161,0.004734040335378143,-0.006422177009155614,0.4658385093167702,1.0688766277697457,-0.22048392711218107
drop 15% (after 4h),0.3,0.1,3,217,-0.010319448222648494,0.1970538476043955,0.7188940092165899,0.9289944296156195,-0.7778929810685807,69,0.0026409083820318705,0.05005996257766845,0.5942028985507246,1.0309130196775818,-0.609179747466912
delay 0.5h,,0.1,7,241,-0.0103423554448132,0.19809999999999983,0.7800829875518672,0.9337090812021934,-1.0,161,0.011121388404798994,0.06986366482062767,0.6086956521739131,1.1273156799015773,-1.0
delay 48h,,0.1,7,241,-0.010370872633052362,0.19809999999999986,0.7759336099585062,0.9315625933277767,-1.0,161,0.005638810534599638,0.04710291323493635,0.5714285714285714,1.0685640256788722,-1.0
drop 10% (after 1h),0.2,0.1,1,227,-0.010394836576199414,0.19212008354838708,0.6255506607929515,0.9180774418437803,-0.5473205654012343,104,-0.0038876155492119776,0.00010974545000069606,0.5,0.9362702880868444,-0.4071147337704919
drop 20% (after 4h),0.1,,3,211,-0.010518912062967848,-0.2060011205309137,0.2890995260663507,0.9289164025429495,-0.3563684850115252,49,-0.00526544057044178,-0.062197352577030865,0.46938775510204084,0.9476252914816371,-0.237713593093839
delay 1h,0.45,0.2,7,241,-0.010520534705092304,0.36936262427536604,0.6556016597510373,0.9554055225678917,-1.0,161,0.0176174513158488,0.0375880027802748,0.5590062111801242,1.1769755721403474,-0.9082528999999999
delay 48h,0.2,,7,241,-0.01062315337553347,-0.14158003265867233,0.43983402489626555,0.9482959909863379,-0.5013445561589105,161,-0.007450426647441784,-0.005625634688878056,0.4906832298136646,0.9321977087713418,-0.4397451464572975
drop 10% (after 1h),0.1,,3,227,-0.010631987361157303,-0.20612228503996236,0.28193832599118945,0.9265533633003559,-0.30725336376543244,104,0.0009824600526822736,-0.03593066410899938,0.41346153846153844,1.0114816192289984,-0.23585165326426835
drop 10% (after 1h),0.45,0.1,3,227,-0.01065290962701081,0.19809999999999978,0.7444933920704846,0.9303661102485872,-0.9237698878256878,104,0.010046882419827787,0.041112902361574805,0.5673076923076923,1.1327882221731185,-0.9082528999999998
delay 0.5h,,,1,241,-0.010718843316113464,0.0678714028826525,0.6058091286307054,0.949956925900924,-1.0,161,-0.005243222347022901,0.015933394219066824,0.5652173913043478,0.9232582588349167,-1.0
drop 15% (after 1h),0.3,0.1,3,217,-0.01080435684298884,0.19727554315811244,0.7096774193548387,0.9253314346085737,-0.7778929810685807,69,-0.009329611685094517,0.03679928965318913,0.5797101449275363,0.9012703700088449,-0.6089237587053808
drop 20% (after 1h),0.1,0.2,3,211,-0.010830125790350488,-0.2060011205309137,0.35545023696682465,0.9182660935579655,-0.26320717166550556,49,-0.02155017630790097,-0.062197352577030865,0.46938775510204084,0.7838652203378237,-0.21182674969936713
delay 2h,0.2,,3,241,-0.010838710309533118,-0.08017529908058157,0.46473029045643155,0.9453938313052338,-0.6423299420138356,161,0.0017412966866189707,0.0026325235683535286,0.5093167701863354,1.0224090726001829,-0.4383159545377814
drop 10% (after 1h),0.3,0.1,3,227,-0.010932159980155103,0.19757836796675687,0.6960352422907489,0.9241092325313065,-0.7816917435956793,104,0.010123226816024504,0.041112902361574805,0.5673076923076923,1.1339323974648978,-0.6078797231929253
drop 10% (after 1h),0.2,0.1,3,227,-0.010942328508538171,0.1943097958842442,0.6387665198237885,0.9175540733539017,-0.5473205654012343,104,-0.0005841376835920447,0.024679934698645493,0.5384615384615384,0.9928095338981912,-0.4132828130497965
delay 48h,0.15,0.3,7,241,-0.01095562584756379,-0.2976547737922144,0.3900414937759336,0.9373573505831336,-0.3889361447194131,161,-0.017023268204824357,-0.013569153738743556,0.45962732919254656,0.835446801538608,-0.33949504645729744
delay 4h,0.45,0.5,3,241,-0.010997292352494883,0.09737342409437888,0.5975103734439834,0.9545487735253082,-0.9462847290163011,161,0.016988541884258915,0.017945106829454438,0.5714285714285714,1.2173308672786578,-0.9374789812395514
delay 0.5h,0.2,0.2,3,241,-0.011102096719381853,0.0327693411626633,0.5228215767634855,0.9358127709457467,-0.44652920499483617,161,-0.0003406836171579709,0.01150894451473369,0.5527950310559007,0.9955891823442556,-0.4210858029200069
drop 10% (after 1h),0.3,0.1,1,227,-0.01111831979880803,0.19510405466468347,0.6784140969162996,0.9188529228896825,-0.7816917435956793,104,0.002825391288526325,0.007099532067097006,0.5192307692307693,1.0499771580500015,-0.6078797231929253
delay 0.5h,,0.1,1,241,-0.011189874048198108,0.19500374357916286,0.7302904564315352,0.9170504925747265,-1.0,161,-0.011350713164504323,0.018133886110349468,0.577639751552795,0.8267492087889652,-1.0
delay 2h,0.3,0.2,1,241,-0.011219750014034175,0.06862838860602719,0.6099585062240664,0.9318863435665048,-0.8765709473481939,161,-0.0029436655304789635,0.00973545563224405,0.546583850931677,0.9499945154182843,-0.6388161545377817
drop 30% (after 1h),0.1,,1,188,-0.011225800468619608,-0.20611538241470656,0.34574468085106386,0.9126178605201646,-0.24884163353737826,24,-0.08999117850418006,-0.20533806782290903,0.20833333333333334,0.35254169371506683,-0.216290537926546
drop 10% (after 1h),,0.5,1,227,-0.011441878128621534,0.11769081306352469,0.6123348017621145,0.9465072984147738,-1.0,104,-0.022589572811267136,-0.006847639565452521,0.46153846153846156,0.7214945967829843,-1.0
delay 2h,0.3,,1,241,-0.011480380849756626,0.05481588706487332,0.5892116182572614,0.9343884278435255,-0.8765709473481939,161,-0.003321517748324468,0.00973545563224405,0.546583850931677,0.9435757551827877,-0.6388161545377817
delay 1h,0.2,,3,241,-0.01151063740017774,-0.1491238930150666,0.43983402489626555,0.9436283406631447,-0.4886438342629481,161,0.014280640801729477,0.014370391124061504,0.5590062111801242,1.189346364369659,-0.4346932205757953
drop 20% (after 1h),,0.1,3,211,-0.011598080306422218,0.19809999999999983,0.7582938388625592,0.9243873877546793,-1.0,49,-0.001007149996071157,0.1918007447323794,0.7142857142857143,0.9910281983941693,-1.0
delay 2h,0.45,0.1,7,241,-0.011707939068836621,0.1976482106207573,0.7676348547717843,0.9247003144179491,-0.9304379643712369,161,0.03087788303767441,0.09473989159542222,0.6086956521739131,1.4382054792672916,-0.9050720492751531
drop 20% (after 4h),0.45,0.5,3,211,-0.01174534752278965,0.06857749075940878,0.5781990521327014,0.9523310510846316,-0.9475704410108763,49,-0.05353773958206377,0.022666101137166893,0.5918367346938775,0.7281165261834609,-0.939464293093838
delay 0.5h,0.3,0.1,1,241,-0.011766565158158371,0.19446798333763074,0.6846473029045643,0.9098476423187535,-0.6989575241297236,161,-0.0015448232621003554,0.018133886110349468,0.577639751552795,0.9722703658958085,-0.6078847028908279
drop 10% (after 1h),0.3,0.2,1,227,-0.011874736858233108,0.08941371681415941,0.5859030837004405,0.9328199870310063,-0.7816917435956793,104,-0.006178399858478779,-0.004779470329754069,0.47115384615384615,0.9087069668649036,-0.6078797231929253
drop 10% (after 1h),,0.1,7,227,-0.01193243475057258,0.19809999999999983,0.775330396475771,0.9260062356431626,-1.0,104,0.018292088464525506,0.1917384075849578,0.6826923076923077,1.1910789615201332,-1.0
drop 15% (after 1h),0.1,0.1,1,217,-0.012009591426774553,-0.03865584228240253,0.4930875576036866,0.8817268871152302,-0.3009949559808616,69,-0.006426989133561659,-0.023471690978655105,0.391304347826087,0.8935333679036449,-0.21852361837310197
drop 15% (after 1h),,0.1,3,217,-0.012093365937779006,0.19794617536673123,0.7603686635944701,0.921783117959567,-1.0,69,0.007903273705324412,0.05005996257766845,0.6086956521739131,1.0980801480171252,-1.0
delay 0.5h,0.2,0.2,1,241,-0.012115023200595454,0.014467019706231182,0.5269709543568465,0.9242360588721432,-0.44652920499483617,161,-0.0048976428546552405,0.009507188398549875,0.546583850931677,0.9232732818819072,-0.41265659696249984
delay 4h,0.45,,7,241,-0.012188502418424797,0.10111209202782252,0.5809128630705395,0.958574648501385,-1.0,161,0.013374953814082704,0.00994923576236546,0.515527950310559,1.1185995614473094,-0.9374789812395514
drop 15% (after 1h),0.1,0.1,3,217,-0.012216466641246948,-0.1183775671499743,0.4930875576036866,0.8828223441590158,-0.3009949559808616,69,-0.0009668162711547792,7.804260836201393e-05,0.5072463768115942,0.9869754298140483,-0.22092273959222908
delay 2h,0.45,0.1,3,241,-0.012325520498828789,0.19718897088124987,0.7551867219917012,0.9188763510722227,-0.9304379643712369,161,0.029960624697679995,0.032257269344262304,0.5838509316770186,1.6010389028252676,-0.9050720492751531
drop 15% (after 1h),0.2,0.1,7,217,-0.012358948306598075,0.19503927439054958,0.6405529953917051,0.9092473847580449,-0.5423873681977669,69,0.019371424879926984,0.18038233435238316,0.6811594202898551,1.2078871993078097,-0.40870649939655157
delay 2h,0.1,0.2,3,241,-0.012383111172178546,-0.20573758563128314,0.3651452282157676,0.9017167643199183,-0.2593121936606519,161,-0.002862547118663812,-0.006422177009155614,0.4658385093167702,0.9583521519890438,-0.22048392711218107
drop 30% (after 1h),0.1,0.1,3,188,-0.01243999476977385,-0.20340381765023197,0.48404255319148937,0.8825582825788161,-0.24884163353737826,24,-0.0663515429890997,-0.20550498054655347,0.375,0.4863572472480931,-0.216290537926546
drop 20% (after 1h),0.1,0.3,3,211,-0.012648156027678504,-0.2063951284858171,0.2890995260663507,0.9139910789826458,-0.3563684850115252,49,-0.004353200410608489,-0.062197352577030865,0.46938775510204084,0.9563401246407806,-0.21182674969936713
delay 1h,,0.5,1,241,-0.01268829220205412,0.0844745746577756,0.6099585062240664,0.9397398196223049,-1.0,161,0.0031493241115884557,0.01761440881997043,0.5652173913043478,1.0549330247269448,-1.0
delay 0.5h,0.2,0.2,7,241,-0.012785564970750857,-0.005190421247892145,0.4979253112033195,0.9299005568991101,-0.4978915234376186,161,0.008898391723785315,0.004908857246001545,0.5093167701863354,1.0904780802559868,-0.4210858029200069
drop 30% (after 1h),0.1,0.1,1,188,-0.01283755600271695,-0.06959747830820673,0.4734042553191489,0.8753568640437607,-0.24884163353737826,24,-0.06108319196682617,-0.19968697090745968,0.3333333333333333,0.4940355812869991,-0.216290537926546
drop 10% (after 1h),0.2,,3,227,-0.012880704591712807,-0.3695503355646681,0.42290748898678415,0.9394889141949345,-0.5473205654012343,104,-0.0032355027464062843,-0.015896713701589207,0.4519230769230769,0.9682518880321473,-0.43635185326426806
drop 20% (after 4h),,,7,211,-0.01291499066110166,0.14347525681300793,0.5734597156398105,0.9593503862914449,-1.0,49,-0.025932788734244833,0.03349892267146678,0.5306122448979592,0.8846294171872185,-1.0
delay 0.5h,,0.1,3,241,-0.01291637690421773,0.19792417959479522,0.7634854771784232,0.9155826142270848,-1.0,161,0.0013289162141233554,0.020054636309760846,0.5900621118012422,1.017995384472268,-1.0
delay 2h,0.3,,7,241,-0.012993238814192863,-0.03232674986430166,0.4854771784232365,0.95107812996838,-0.8765709473481939,161,0.008142736130883581,-0.002261827425157726,0.4968944099378882,1.0723095844204258,-0.6449367523072349
drop 20% (after 1h),0.1,0.5,3,211,-0.013033252368187507,-0.2063963928516689,0.26066350710900477,0.9146314954087139,-0.3563684850115252,49,0.0014622016501838247,-0.062197352577030865,0.46938775510204084,1.0146649673287491,-0.21182674969936713
drop 10% (after 4h),0.3,,3,227,-0.013053852402045674,0.030361411234843674,0.5110132158590308,0.9433203498553232,-0.7816917435956793,104,0.007795281835063993,-0.006840934285521854,0.49038461538461536,1.0788854364453586,-0.6362193324679486
drop 10% (after 1h),,0.2,1,227,-0.013111646867821486,0.1433733774064837,0.6431718061674009,0.9321684203774079,-1.0,104,-0.009996438052722528,-0.004779470329754069,0.47115384615384615,0.8601791446574981,-1.0
drop 20% (after 4h),0.3,0.5,3,211,-0.0132008963835596,0.03208454362077669,0.5165876777251185,0.9437283159990518,-0.6375441083878156,49,-0.01698443863099055,0.022666101137166893,0.5918367346938775,0.8940862153218909,-0.6387139930938388
drop 30% (after 1h),0.1,0.1,7,188,-0.013228716511564476,-0.20453714189343153,0.48404255319148937,0.8763913510284679,-0.24884163353737826,24,-0.068307564184445,-0.20550498054655347,0.375,0.47121523146432637,-0.216290537926546
drop 15% (after 1h),,0.1,1,217,-0.013287825593432945,0.19645367346007606,0.7188940092165899,0.9082615661722353,-1.0,69,-0.01684394273890449,-0.014465440522100317,0.43478260869565216,0.7868563323279105,-1.0
delay 1h,0.3,0.1,3,241,-0.013296830994496819,0.19654934895614207,0.7012448132780082,0.906522353051809,-0.6542691198237885,161,0.024284581978512396,0.037257143234257224,0.6149068322981367,1.4284995031057643,-0.6078686488728261
drop 15% (after 1h),0.1,0.2,7,217,-0.013303276591851798,-0.20629561211226036,0.33640552995391704,0.9036821741594169,-0.3009949559808616,69,0.028300214272767337,0.00506351616669562,0.5072463768115942,1.3084353501838708,-0.22092273959222908
delay 0.5h,0.45,,3,241,-0.013353768910135224,0.09380704772475011,0.5892116182572614,0.9496716598350788,-1.0,161,0.015254505734817039,0.01545838926174499,0.5714285714285714,1.1923369604248284,-0.9436979062283894
